CustomerID,UnitPrice,Recency,Frequency,DaysBtwVisit,Segment
14348.0,53.32000000000001,282,183,0.0,3
14349.0,71.9,32,86,0.0,0
14350.0,46.45000000000001,292,200,0.15,3
14351.0,4.25,186,12,0.0,3
14352.0,181.69999999999993,179,538,2.5,3
14353.0,8.2,237,64,0.0,3
14354.0,11.14,27,210,3.0,0
14355.0,31.35,387,92,0.0,3
14356.0,146.68,82,288,0.5405405405405406,0
14357.0,79.96000000000001,65,148,0.0,0
14359.0,228.19999999999987,41,379,1.1403508771929824,0
14360.0,365.84999999999957,53,1151,0.5299145299145299,0
14362.0,95.47000000000001,44,100,0.0,0
14364.0,208.79999999999998,130,1967,1.4558823529411764,0
14367.0,1700.5300000000045,30,4466,0.4924812030075188,0
14368.0,49.0,341,36,0.0,3
14371.0,15.1,317,34,0.0,3
14373.0,46.5,380,17,0.0,3
14375.0,140.91999999999996,207,194,0.0,3
14377.0,100.65,213,219,7.0,3
14379.0,99.44000000000004,66,292,5.5777777777777775,0
14381.0,91.16,74,146,0.0,0
14382.0,210.99999999999972,48,1237,0.0,0
14383.0,196.22999999999996,60,817,2.1551724137931036,0
14385.0,22.63,31,159,1.0769230769230769,0
14386.0,27.200000000000003,318,54,0.0,3
14387.0,473.4999999999998,54,819,0.539568345323741,0
14388.0,532.9099999999995,30,1949,1.4603174603174602,0
14389.0,123.08,30,756,5.049180327868853,0
14390.0,912.1900000000013,32,2147,0.7820069204152249,0
14393.0,26.949999999999996,240,13,0.0,3
14395.0,1003.320000000002,24,1697,0.9287749287749287,0
14396.0,191.76000000000005,87,225,0.0,0
14397.0,194.74999999999994,22,1928,2.1595744680851063,0
14400.0,47.17,163,458,0.32,0
14401.0,260.4799999999994,26,4509,1.6795580110497237,0
14403.0,174.56999999999996,152,525,4.56,0
14404.0,320.75999999999993,55,847,2.8627450980392157,0
14406.0,30.36,141,77,0.0,0
14407.0,305.8899999999998,129,1418,2.2133333333333334,0
14408.0,202.49999999999986,32,1616,2.3679245283018866,0
14409.0,153.54000000000013,93,1302,4.6415094339622645,0
14410.0,714.6999999999996,37,853,1.0,0
14411.0,114.45000000000002,332,196,0.0,3
14412.0,107.79,57,788,0.8409090909090909,0
14413.0,64.55000000000001,384,68,0.0,3
14414.0,92.66000000000003,113,2515,0.4375,0
14415.0,1806.3400000000026,23,3049,0.5229508196721312,0
14416.0,23.36,44,326,1.5384615384615385,0
14418.0,265.43999999999977,25,1711,0.8373983739837398,0
14419.0,515.8599999999997,32,487,1.1715686274509804,0
14420.0,46.06,107,335,0.4482758620689655,0
14421.0,71.15,79,365,5.923076923076923,0
14422.0,623.8699999999999,22,2906,1.1900452488687783,0
14423.0,5.949999999999999,240,120,0.0,3
14424.0,6.71,39,48,0.0,0
14426.0,846.9199999999995,40,3059,1.1984732824427482,0
14427.0,33.78,72,228,0.8125,0
14428.0,609.8699999999998,29,444,2.1360544217687076,0
14431.0,123.88000000000001,320,138,0.19047619047619047,3
14432.0,554.2099999999992,31,2070,0.2020997375328084,0
14434.0,53.419999999999995,43,368,4.363636363636363,0
14436.0,19.06,120,129,0.0,0
14437.0,111.65,165,61,0.0,0
14438.0,14.349999999999998,328,82,0.0,3
14439.0,207.39,341,526,0.0,3
14440.0,258.63,30,588,5.7924528301886795,0
14441.0,369.7999999999999,22,462,5.56140350877193,0
14442.0,428.32999999999987,23,489,4.6716417910447765,0
14443.0,247.20999999999998,75,945,2.6770833333333335,0
14446.0,538.6299999999999,22,933,0.8356164383561644,0
14447.0,180.36000000000004,40,571,3.7681159420289854,0
14448.0,54.350000000000016,31,104,0.0,0
14449.0,427.65999999999906,40,757,0.88671875,0
14450.0,111.62000000000003,202,241,3.5641025641025643,3
14451.0,214.67999999999998,82,389,1.2407407407407407,0
14452.0,193.92,32,119,1.360655737704918,0
14453.0,83.10000000000002,212,49,0.0,3
14456.0,1737.2600000000075,27,2915,0.13729508196721313,0
14457.0,5.02,332,88,0.0,3
14459.0,127.15,177,760,0.0,3
14460.0,14.88,132,893,12.5,0
14461.0,669.9300000000002,170,766,0.6312849162011173,0
14462.0,703.4800000000001,85,996,1.1061224489795918,0
14463.0,35.86,120,179,21.2,0
14465.0,367.66999999999973,268,405,0.43410852713178294,3
14466.0,273.14999999999986,51,1006,3.9714285714285715,0
14467.0,248.2699999999998,39,278,3.303370786516854,0
14470.0,208.06999999999994,33,193,6.5476190476190474,0
14472.0,777.2500000000007,125,1160,0.8136200716845878,0
14473.0,28.75,96,88,34.666666666666664,0
14474.0,199.26,65,141,0.06896551724137931,0
14475.0,163.58999999999997,93,466,5.0,0
14476.0,62.15000000000002,279,132,0.0,3
14477.0,20.71,41,721,27.5,0
14479.0,72.30000000000001,275,117,0.0,3
14480.0,39.02,33,143,0.0,0
14481.0,59.81999999999999,186,489,4.206896551724138,3
14482.0,351.6999999999998,40,1646,1.5244755244755244,0
14483.0,20.619999999999997,171,99,14.555555555555555,0
14484.0,29.339999999999996,72,210,0.0,0
14485.0,126.10000000000005,60,71,0.0,0
14487.0,372.18999999999966,48,736,0.4195804195804196,0
14488.0,109.74,73,805,0.3333333333333333,0
14489.0,53.309999999999995,229,299,0.0,3
14491.0,77.22,197,139,0.0,3
14493.0,372.09999999999997,29,1291,1.1885245901639345,0
14494.0,11.63,47,92,0.0,0
14495.0,12.05,72,62,14.0,0
14496.0,107.43,333,159,0.0,3
14497.0,147.78,323,237,0.23333333333333334,3
14498.0,541.8899999999998,64,1098,0.743455497382199,0
14499.0,380.24999999999983,48,501,1.3005181347150259,0
14500.0,43.5,110,117,16.666666666666668,0
14501.0,24.65,86,203,23.181818181818183,0
14502.0,1524.5300000000077,41,1513,0.4587301587301587,0
14503.0,437.2599999999995,25,2004,1.0613496932515338,0
14504.0,372.6499999999998,69,308,2.160377358490566,0
14505.0,2334.579999999998,39,2775,0.39575530586766544,0
14506.0,1063.410000000003,39,730,0.8407643312101911,0
14507.0,307.0400000000001,45,612,2.577319587628866,0
14508.0,195.63999999999996,44,131,1.1964285714285714,0
14511.0,181.97000000000003,33,796,1.7285714285714286,0
14512.0,106.07,209,122,2.0,3
14513.0,46.36999999999999,122,367,10.941176470588236,0
14514.0,235.52999999999986,83,589,3.736111111111111,0
14515.0,282.57999999999976,39,1134,1.98,0
14517.0,96.00000000000001,55,91,6.352941176470588,0
14518.0,43.19,86,278,0.0,0
14520.0,12.83,23,146,96.33333333333333,4
14522.0,43.040000000000006,46,525,10.75,0
14523.0,32.63999999999999,130,251,0.0,0
14524.0,820.6600000000009,53,676,1.2238805970149254,0
14525.0,968.140000000001,30,2730,1.0574324324324325,0
14527.0,5996.63999999995,24,2129,0.3191278493557978,0
14528.0,35.53,59,278,0.0,0
14529.0,450.80999999999943,82,348,0.2149122807017544,0
14530.0,897.7900000000003,47,1410,1.2511627906976743,0
14532.0,359.8999999999998,258,284,1.2258064516129032,3
14533.0,94.49000000000002,46,5261,1.3492063492063493,0
14534.0,1838.3200000000054,24,2169,0.5529622980251346,0
14535.0,837.3200000000005,81,1837,0.5692771084337349,0
14536.0,91.80000000000001,281,40,0.0,3
14537.0,29.630000000000003,79,120,0.0,0
14538.0,63.06000000000001,86,155,10.61111111111111,0
14539.0,66.53,37,428,0.9032258064516129,0
14540.0,293.5299999999999,31,421,3.973333333333333,0
14541.0,273.5099999999999,80,647,2.3363636363636364,0
14542.0,27.049999999999997,207,19,0.0,3
14543.0,723.7400000000002,25,758,2.9238095238095236,0
14544.0,275.5199999999998,46,1543,0.0,0
14546.0,1142.5400000000009,26,1347,0.5793269230769231,0
14547.0,1053.8800000000024,25,2678,0.1284153005464481,0
14548.0,10.2,172,256,55.666666666666664,0
14549.0,179.89999999999992,333,136,0.0,3
14550.0,104.85000000000005,32,394,0.7021276595744681,0
14551.0,47.02000000000001,40,106,20.555555555555557,0
14552.0,108.76000000000005,173,91,0.0,3
14553.0,420.7699999999999,41,493,2.8392857142857144,0
14554.0,595.4799999999997,32,1478,0.19069767441860466,0
14555.0,63.23000000000002,79,130,12.2,0
14557.0,50.88,86,1020,0.6774193548387096,0
14560.0,374.55999999999995,29,1297,4.148648648648648,0
14561.0,137.0100000000001,97,1014,1.588235294117647,0
14562.0,1555.620000000002,25,1998,0.6561797752808989,0
14565.0,503.8399999999994,117,1548,0.8582677165354331,0
14566.0,7.16,132,800,0.0,0
14567.0,125.44000000000001,57,414,2.8484848484848486,0
14569.0,47.040000000000006,23,79,0.0,0
14570.0,97.79000000000003,302,95,0.0,3
14572.0,835.8800000000006,25,1431,1.1654411764705883,0
14573.0,1091.490000000002,201,550,0.4309623430962343,3
14576.0,2.95,394,12,0.0,3
14577.0,325.1300000000001,34,353,1.8181818181818181,0
14578.0,58.83000000000001,25,240,0.0,0
14581.0,26.91,38,217,0.0,0
14582.0,20.34,62,73,0.0,0
14583.0,658.8300000000006,27,792,0.601823708206687,0
14584.0,354.65999999999974,191,387,0.27,3
14585.0,57.7,72,91,0.0,0
14586.0,17.42,249,652,1.8846153846153846,3
14587.0,916.4500000000003,40,763,0.8067885117493473,0
14589.0,23.85,393,5,0.0,3
14591.0,553.7099999999997,37,1297,1.0051020408163265,0
14592.0,335.31999999999965,57,415,0.17177914110429449,0
14593.0,313.6,43,332,1.1721854304635762,0
14594.0,177.51000000000002,29,185,0.0,0
14595.0,296.0799999999999,41,978,2.871287128712871,0
14597.0,81.18000000000004,33,577,3.3333333333333335,0
14598.0,76.08000000000003,66,189,0.0,0
14600.0,134.07000000000002,327,125,0.0,3
14601.0,10.040000000000001,32,168,0.0,0
14603.0,3.3,296,400,0.0,3
14606.0,7839.01999999993,23,6470,0.11294964028776978,0
14607.0,251.63999999999993,37,15534,2.150442477876106,0
14608.0,84.50000000000001,26,437,4.444444444444445,0
14609.0,0.49,94,7026,74.0,4
14616.0,10.32,264,104,36.5,3
14618.0,73.34,31,267,21.8,0
14619.0,104.89999999999999,261,159,0.2857142857142857,3
14620.0,92.23,226,240,2.7241379310344827,3
14621.0,295.53000000000014,23,999,1.9574468085106382,0
14622.0,67.46000000000002,206,146,0.0,3
14623.0,415.64999999999964,54,421,1.5,0
14624.0,26.919999999999995,79,162,0.08333333333333333,0
14625.0,285.34,207,340,0.36363636363636365,3
14626.0,434.95999999999987,30,1419,1.776,0
14627.0,21.849999999999998,333,5,0.0,3
14628.0,109.09000000000003,113,272,6.565217391304348,0
14629.0,573.2499999999995,26,384,0.27631578947368424,0
14631.0,97.74000000000002,72,622,6.175,0
14632.0,20.320000000000004,284,96,0.0,3
14633.0,108.05000000000003,288,96,0.0,3
14636.0,85.07000000000002,58,241,8.592592592592593,0
14638.0,66.55,72,166,0.0,0
14639.0,839.1500000000005,74,1434,1.393063583815029,0
14640.0,439.37999999999965,37,943,1.8571428571428572,0
14641.0,9.030000000000001,43,90,0.0,0
14642.0,6.01,80,76,0.0,0
14643.0,50.45000000000002,192,875,0.125,3
14644.0,138.03,31,264,10.25,0
14645.0,108.66000000000003,178,381,4.068965517241379,0
14646.0,5400.209999999966,23,198263,0.1459433509361498,2
14647.0,71.16000000000001,223,95,0.0,3
14649.0,507.0499999999997,26,1018,1.0454545454545454,0
14651.0,295.4799999999998,89,344,1.4158415841584158,0
14652.0,86.60000000000001,99,53,0.0,0
14653.0,786.800000000001,23,950,1.4152542372881356,0
14655.0,133.74000000000004,25,1090,4.428571428571429,0
14656.0,221.4799999999998,191,120,1.4430379746835442,3
14657.0,354.3699999999998,39,467,2.4365079365079363,0
14658.0,162.05999999999997,27,47,3.9642857142857144,0
14659.0,785.8899999999999,30,1207,1.1744186046511629,0
14660.0,70.76,108,228,0.4827586206896552,0
14661.0,15.8,48,35,0.0,0
14662.0,399.8799999999999,50,602,1.7125748502994012,0
14664.0,196.29000000000005,41,466,0.1326530612244898,0
14665.0,500.3099999999996,82,980,2.1379310344827585,0
14666.0,26.0,46,161,0.0,0
14667.0,1793.9200000000087,32,5388,0.5435540069686411,0
14669.0,460.01999999999975,263,775,0.5325443786982249,3
14670.0,215.48999999999992,302,337,0.0,3
14672.0,178.21999999999997,256,454,1.6833333333333333,3
14673.0,177.22999999999993,25,1004,0.4583333333333333,0
14675.0,227.46999999999997,38,341,0.0,0
14676.0,76.96000000000001,53,2502,6.186046511627907,0
14679.0,2.55,393,1,0.0,3
14680.0,776.3099999999991,47,14478,0.9874213836477987,0
14681.0,50.45,93,76,23.333333333333332,0
14682.0,1.3,209,80,13.0,3
14684.0,713.45,47,853,0.4486873508353222,0
14687.0,34.050000000000004,128,470,0.0,0
14688.0,753.2000000000005,29,4020,0.865546218487395,0
14689.0,28.35,230,76,0.0,3
14690.0,149.30999999999995,66,177,2.018867924528302,0
14691.0,260.3199999999999,52,707,2.585714285714286,0
14692.0,200.35000000000002,159,275,2.6911764705882355,0
14693.0,27.8,286,34,0.0,3
14696.0,327.2799999999997,26,1634,2.4885496183206106,0
14697.0,71.22000000000003,240,181,0.0,3
14698.0,603.2699999999999,23,615,0.22966507177033493,0
14699.0,17.689999999999998,236,77,0.0,3
14700.0,272.19999999999993,54,1342,1.7982456140350878,0
14701.0,1087.4200000000028,32,955,0.8653295128939829,0
14702.0,1321.3100000000024,23,1464,0.9421965317919075,0
14703.0,45.129999999999995,36,183,0.0,0
14704.0,926.5100000000002,33,1082,0.39855072463768115,0
14705.0,1.79,220,100,0.0,3
14708.0,88.96000000000002,24,627,5.851851851851852,0
14709.0,544.9599999999989,37,2486,1.5179487179487179,0
14710.0,288.59999999999997,36,378,0.3115942028985507,0
14711.0,1703.0200000000043,32,990,0.6843575418994413,0
14712.0,82.70000000000002,51,315,3.4166666666666665,0
14713.0,840.7800000000003,31,1617,0.9321533923303835,0
14714.0,32.870000000000005,46,229,0.0,0
14715.0,237.2999999999999,46,521,4.357142857142857,0
14716.0,76.76,65,604,1.9444444444444444,0
14719.0,569.3299999999999,23,1033,1.029535864978903,0
14720.0,212.54999999999995,27,219,3.3333333333333335,0
14722.0,87.85000000000001,169,120,0.0,0
14723.0,624.7999999999998,32,695,0.15217391304347827,0
14725.0,228.60000000000002,46,593,0.0,0
14727.0,70.83999999999999,296,62,0.0,3
14729.0,153.29999999999998,395,197,0.0,3
14730.0,1265.420000000003,23,1132,0.548,0
14731.0,94.60000000000002,69,256,3.727272727272727,0
14732.0,508.9899999999995,30,1408,2.2027027027027026,0
14733.0,859.2100000000008,31,3803,1.5420560747663552,0
14735.0,759.5099999999999,25,2368,1.5172413793103448,0
14737.0,61.44,25,345,8.333333333333334,0
14738.0,199.3499999999999,61,626,4.963636363636364,0
14739.0,124.97000000000001,24,3823,5.6440677966101696,0
14740.0,276.5099999999999,213,741,0.9891304347826086,3
14741.0,153.57999999999993,33,841,2.8421052631578947,0
14744.0,89.69,38,629,11.538461538461538,0
14745.0,117.45000000000003,134,1056,2.463768115942029,0
14747.0,121.35000000000004,269,86,0.05555555555555555,3
14748.0,181.1200000000001,51,1254,3.3444444444444446,0
14752.0,12.520000000000001,65,260,0.0,0
14753.0,107.95000000000003,109,211,0.0,0
14754.0,91.76,66,486,6.25,0
14755.0,982.8200000000021,31,2221,1.3516949152542372,0
14756.0,132.22000000000003,37,416,0.0,0
14757.0,74.56000000000002,97,160,0.0,0
14758.0,472.6899999999998,166,419,1.6142857142857143,0
14759.0,550.2,26,569,2.2475247524752477,0
14760.0,20.25,316,52,0.3333333333333333,3
14761.0,25.0,80,118,27.6,0
14762.0,28.020000000000003,285,341,0.0,3
14764.0,10.799999999999999,65,205,0.3333333333333333,0
14765.0,116.09,51,135,3.8421052631578947,0
14766.0,374.30999999999955,30,1375,1.8666666666666667,0
14768.0,22.5,39,70,21.8,0
14769.0,2970.439999999995,24,7466,0.2948717948717949,0
14770.0,179.10999999999999,254,490,1.7647058823529411,3
14772.0,31.580000000000002,134,82,0.0,0
14775.0,63.109999999999985,80,1174,1.3620689655172413,0
14776.0,131.19999999999996,73,3580,1.9323308270676691,0
14777.0,7.55,26,9,0.0,0
14778.0,109.95,149,306,5.323529411764706,0
14779.0,279.79999999999995,302,84,1.075,3
14780.0,74.69999999999999,76,310,0.9230769230769231,0
14782.0,15.1,341,114,0.0,3
14784.0,57.910000000000004,48,237,21.214285714285715,0
14785.0,2.83,32,84,2.0,0
14788.0,77.66000000000003,29,421,0.6551724137931034,0
14789.0,12.34,50,116,0.0,0
14790.0,67.99999999999999,38,699,5.222222222222222,0
14792.0,12.4,85,4,0.0,0
14793.0,50.56000000000001,26,94,1.2142857142857142,0
14794.0,336.14,24,677,4.049382716049383,0
14795.0,44.0,188,17,0.0,3
14796.0,2322.330000000001,23,6108,0.2699914015477214,0
14798.0,17.52,74,150,23.272727272727273,0
14799.0,63.559999999999995,73,146,0.0,0
14800.0,868.2999999999993,69,3676,0.7435897435897436,0
14801.0,145.34,83,175,0.0,0
14803.0,127.01000000000006,184,370,3.0,3
14804.0,50.89000000000001,30,121,0.0,0
14805.0,272.98,37,115,6.456521739130435,0
14806.0,20.29,97,330,0.0,0
14808.0,1236.840000000002,61,2240,0.5058823529411764,0
14810.0,593.6599999999986,62,1016,1.1422924901185771,0
14813.0,84.79,391,67,0.0,3
14815.0,87.71000000000001,58,744,0.5961538461538461,0
14816.0,265.9,219,5,0.0,3
14817.0,222.48,222,655,1.2258064516129032,3
14818.0,180.06999999999996,95,324,3.8085106382978724,0
14819.0,53.69,86,109,10.583333333333334,0
14820.0,93.46,43,253,5.357142857142857,0
14821.0,5.050000000000001,388,20,0.0,3
14823.0,296.4299999999998,202,88,0.18840579710144928,3
14824.0,69.44,32,525,2.8214285714285716,0
14825.0,332.0099999999998,25,991,2.5210084033613445,0
14828.0,48.51,218,2172,8.6875,3
14829.0,98.00000000000003,51,490,3.883720930232558,0
14830.0,68.99,75,169,0.0,0
14834.0,265.03,39,737,3.1594202898550723,0
14836.0,16.75,32,45,4.0,0
14837.0,192.6599999999999,111,1442,1.0,0
14840.0,12.2,289,31,0.0,3
14841.0,440.8499999999995,75,1778,1.7205882352941178,0
14842.0,1121.6100000000017,57,1186,1.7197452229299364,0
14844.0,406.00999999999993,85,1833,1.3643410852713178,0
14847.0,48.79,170,120,0.0,0
14849.0,954.7800000000008,43,5732,0.7871794871794872,0
14850.0,37.250000000000014,333,301,0.0,3
14851.0,64.88000000000001,45,325,8.592592592592593,0
14852.0,437.0999999999997,80,1747,1.352112676056338,0
14853.0,63.85,30,83,22.444444444444443,0
14854.0,379.47999999999985,100,1842,1.4923076923076923,0
14855.0,93.4,141,267,0.7894736842105263,0
14856.0,206.76999999999987,58,714,0.3076923076923077,0
14857.0,263.88000000000005,81,473,1.4666666666666666,0
14859.0,182.19000000000014,34,673,3.2758620689655173,0
14860.0,10.780000000000001,30,234,0.9090909090909091,0
14861.0,16.409999999999997,74,117,0.0,0
14862.0,103.42000000000002,47,772,2.595744680851064,0
14863.0,22.229999999999997,51,132,0.0,0
14865.0,2.61,29,108,0.0,0
14866.0,342.7199999999999,32,6935,1.2475247524752475,0
14867.0,144.85,207,329,4.285714285714286,3
14868.0,422.19999999999976,25,1411,1.5547945205479452,0
14869.0,216.61999999999995,25,551,1.380281690140845,0
14870.0,39.60000000000001,283,119,0.0,3
14871.0,308.4699999999999,25,185,2.6145833333333335,0
14873.0,139.84000000000003,232,168,0.0,3
14875.0,222.3399999999999,31,562,5.122448979591836,0
14878.0,323.5899999999998,34,802,2.262295081967213,0
14880.0,175.69,99,373,4.586956521739131,0
14881.0,23.339999999999996,41,316,0.0,0
14882.0,43.45,48,158,0.7,0
14883.0,69.66000000000001,40,791,3.5849056603773586,0
14885.0,19.029999999999998,153,724,0.0,0
14886.0,56.300000000000004,274,160,0.0,3
14887.0,9.67,101,1100,0.0,0
14888.0,44.20000000000001,229,184,0.0,3
14889.0,22.599999999999998,358,90,0.0,3
14890.0,20.349999999999998,275,51,0.0,3
14891.0,54.529999999999994,170,505,1.21875,0
14893.0,228.82000000000005,31,799,0.027777777777777776,0
14894.0,65.31000000000002,107,265,0.0,0
14895.0,2134.1600000000026,29,4879,0.6099009900990099,0
14896.0,103.11,226,279,0.0,3
14897.0,278.71000000000004,29,468,5.333333333333333,0
14898.0,353.2799999999994,45,1032,2.6837606837606836,0
14901.0,308.1399999999998,33,663,1.2395833333333333,0
14902.0,64.46000000000001,43,227,0.17391304347826086,0
14903.0,1022.290000000002,43,1581,0.696969696969697,0
14904.0,51.01999999999998,24,1985,0.3382352941176471,0
14905.0,41.78,176,300,4.647058823529412,0
14907.0,584.86,25,1696,0.8975903614457831,0
14908.0,32.65,96,132,0.0,0
14910.0,103.59,24,255,1.4705882352941178,0
14911.0,31060.660000001088,23,83850,0.045585493984070496,1
14912.0,80.94,38,972,8.481481481481481,0
14913.0,105.52999999999999,57,1743,2.788235294117647,0
14915.0,49.57000000000001,107,119,15.916666666666666,0
14916.0,142.65999999999997,92,1140,3.217948717948718,0
14918.0,157.17,137,675,0.8636363636363636,0
14920.0,214.62999999999994,234,509,0.0,3
14921.0,154.05999999999995,52,953,2.220779220779221,0
14923.0,151.60999999999999,72,418,0.0,0
14924.0,156.64999999999998,267,64,0.0,3
14929.0,24.830000000000002,54,136,0.0,0
14930.0,532.8599999999996,130,1166,1.2992125984251968,0
14931.0,791.0600000000006,26,418,5.7073170731707314,0
14932.0,160.64000000000001,387,80,0.0,3
14934.0,313.6399999999998,94,1043,2.3908045977011496,0
14935.0,26.22,319,935,0.0,3
14936.0,1358.7900000000025,31,4087,0.7232876712328767,0
14937.0,119.85000000000002,78,485,2.1470588235294117,0
14944.0,519.0399999999997,51,2829,1.5529411764705883,0
14946.0,14.05,36,22,0.0,0
14947.0,43.17999999999999,94,179,4.461538461538462,0
14948.0,179.70999999999992,45,685,3.0634920634920637,0
14950.0,108.62000000000002,30,137,0.5263157894736842,0
14951.0,37.9,101,311,0.0,0
14952.0,521.6699999999994,68,3415,1.748299319727891,0
14953.0,129.15000000000003,47,225,0.0,0
14954.0,269.86999999999995,34,127,0.0,0
14957.0,20.889999999999997,275,34,0.0,3
14958.0,245.72999999999993,169,129,2.3658536585365852,0
14959.0,95.33999999999999,81,497,3.9,0
14960.0,48.7,30,221,6.230769230769231,0
14961.0,920.6100000000017,32,3724,1.0222222222222221,0
14962.0,32.7,292,44,0.0,3
14963.0,450.5099999999994,31,1176,0.8730964467005076,0
14964.0,44.26000000000001,269,143,0.0,3
14965.0,196.56000000000003,118,365,0.0,0
14966.0,74.13000000000001,36,187,0.0,0
14967.0,17.55,71,140,0.0,0
14968.0,71.79,52,127,0.0,0
14970.0,209.93,90,250,7.484848484848484,0
14971.0,496.32999999999953,57,644,0.050314465408805034,0
14972.0,89.05000000000001,150,28,0.0,0
14973.0,680.3100000000002,129,369,3.774193548387097,0
14974.0,72.81000000000002,59,44,0.0,0
14975.0,11.169999999999998,79,380,0.0,0
14976.0,291.0399999999999,79,238,3.7222222222222223,0
14978.0,975.8200000000022,94,525,1.1906976744186046,0
14981.0,11.679999999999998,268,97,0.0,3
14984.0,177.96999999999997,41,60,4.025,0
14985.0,166.01999999999992,220,260,0.0,3
14987.0,10.2,37,128,0.0,0
14988.0,101.87000000000005,233,141,0.0,3
14995.0,158.78000000000003,60,103,4.016666666666667,0
14997.0,16.58,68,1138,5.0,0
14998.0,183.92999999999998,192,270,0.9594594594594594,3
15000.0,218.25999999999993,69,218,0.0,0
15002.0,292.0399999999996,137,862,1.9646017699115044,0
15004.0,489.11999999999995,169,630,0.0,0
15005.0,2729.279999999996,37,4290,0.270293609671848,0
15006.0,276.19999999999976,73,302,0.0,0
15007.0,37.93,181,69,0.0,3
15009.0,447.3899999999997,34,642,0.06629834254143646,0
15010.0,63.37000000000002,57,184,0.0,0
15012.0,334.52999999999963,75,231,0.0,0
15014.0,60.660000000000025,65,151,3.911764705882353,0
15016.0,91.46000000000001,194,76,0.0,3
15017.0,65.25000000000001,55,63,0.0,0
15018.0,241.67999999999995,60,190,7.133333333333334,0
15019.0,155.97999999999993,288,159,0.0,3
15021.0,1265.6000000000045,30,865,0.5220125786163522,0
15022.0,399.74,33,543,0.2537313432835821,0
15023.0,2152.430000000004,25,2879,0.5686274509803921,0
15024.0,438.09999999999957,31,920,1.8627450980392157,0
15025.0,193.46000000000012,55,189,0.0,0
15026.0,132.95000000000005,102,285,3.2666666666666666,0
15027.0,146.49999999999997,52,567,5.694444444444445,0
15028.0,95.37,30,459,0.7391304347826086,0
15030.0,20.81,93,372,32.666666666666664,0
15031.0,351.32999999999964,26,401,2.518181818181818,0
15032.0,104.0500000000001,278,3268,0.0,3
15033.0,1078.900000000004,26,1698,0.623046875,0
15034.0,1174.9700000000018,37,2433,0.8040201005025126,0
15035.0,57.470000000000006,111,245,0.0,0
15036.0,267.72999999999996,94,327,0.8492063492063492,0
15038.0,547.9099999999995,65,247,1.5114503816793894,0
15039.0,4811.719999999972,31,9227,0.21115537848605578,0
15041.0,136.0100000000001,192,104,0.0,3
15042.0,27.930000000000003,221,30,0.0,3
15043.0,5.37,53,300,0.0,0
15044.0,2156.790000000004,41,2804,0.6884531590413944,0
15045.0,95.78000000000002,173,122,8.75,0
15046.0,573.8699999999995,31,3595,1.5631067961165048,0
15047.0,49.94000000000001,291,222,0.0,3
15048.0,246.07999999999987,87,207,1.6041666666666667,0
15049.0,5.49,295,63,0.0,3
15050.0,212.16999999999987,47,1264,0.5822784810126582,0
15051.0,321.5699999999998,45,1011,0.8873239436619719,0
15052.0,105.33999999999999,341,82,0.0,3
15053.0,111.97000000000004,26,986,3.942857142857143,0
15054.0,195.25999999999988,34,198,0.24778761061946902,0
15057.0,89.79,297,668,1.6666666666666667,3
15058.0,790.5100000000006,47,1069,1.0327272727272727,0
15059.0,754.7700000000003,62,606,1.2142857142857142,0
15060.0,209.1299999999999,30,263,0.0,0
15061.0,1043.8400000000004,25,29250,0.8137254901960784,0
15062.0,117.51999999999998,93,763,3.8545454545454545,0
15063.0,42.849999999999994,235,56,0.0,3
15065.0,799.3900000000006,59,1411,1.5987261146496816,0
15066.0,249.52999999999986,53,355,0.40384615384615385,0
15067.0,259.2999999999999,100,954,2.5185185185185186,0
15068.0,265.7999999999998,68,364,2.0388349514563107,0
15069.0,316.6399999999998,201,520,0.0,3
15070.0,2.95,394,36,0.0,3
15071.0,120.84000000000003,115,269,7.28,0
15073.0,195.61999999999992,31,705,2.3333333333333335,0
15074.0,92.83999999999999,127,455,0.0,0
15075.0,89.45000000000002,99,447,0.0,0
15076.0,149.34000000000006,194,571,0.0,3
15078.0,1094.5300000000032,29,5141,0.6971046770601337,0
15079.0,218.43,234,390,2.217391304347826,3
15081.0,176.01999999999998,44,192,5.575757575757576,0
15083.0,33.35,278,38,0.0,3
15087.0,30.539999999999996,303,470,0.0,3
15088.0,320.18999999999977,43,463,0.7627118644067796,0
15089.0,481.3899999999994,32,1359,0.8055555555555556,0
15090.0,81.92,330,208,0.0,3
15091.0,59.870000000000005,75,349,0.43333333333333335,0
15092.0,139.82999999999998,237,135,2.72,3
15093.0,315.45999999999975,40,3787,2.9909090909090907,0
15095.0,124.14000000000004,125,1081,2.0625,0
15096.0,34.23,64,120,0.0,0
15097.0,56.65000000000001,26,170,0.0,0
15098.0,40278.899999999994,204,182,0.0,1
15099.0,47.69000000000001,106,343,0.0,0
15100.0,65.7,352,102,4.25,3
15101.0,26.189999999999998,30,243,46.857142857142854,0
15103.0,197.63999999999996,53,329,1.6176470588235294,0
15104.0,399.2899999999999,188,639,1.6285714285714286,3
15105.0,243.48999999999992,40,1211,1.15,0
15106.0,256.95999999999987,39,1218,2.4653465346534653,0
15107.0,118.69,333,178,1.8888888888888888,3
15108.0,294.04999999999984,163,501,1.4166666666666667,0
15109.0,182.9,262,135,0.13333333333333333,3
15110.0,279.79999999999995,45,252,7.487179487179487,0
